Sr no	Locus name	Minimum	Maximum	Product	Chromosome	Physical Map Position	Component SSRs	Overlaps	Duplicates
3395	SB2904	65625604	65625714	110	4	65.6256			
3396	SB2905	65689866	65690025	159	4	65.6899			
3397	SB2906	65713531	65713705	174	4	65.7135			
3398	SB2907	65770882	65771092	210	4	65.7709			
3399	SB2908	65792178	65792352	174	4	65.7922			
3400	SB2909	65869329	65869628	299	4	65.8693			
3401	SB2910	65968538	65968806	268	4	65.9685			
3402	SB2911	66085228	66085434	206	4	66.0852			
3403	SB2912	66126675	66126941	266	4	66.1267			
3404	Xtxp104	66130085	66130271	186	4	66.1301		Overlap with Xtxp097	
3405	Xtxp097	66130132	66130261	129	4	66.1301		Overlap with Xtxp104	
3406	SB2913	66135488	66135779	291	4	66.1355			
3407	SB3615	66136448	66136712	264	4	66.1364			
3408	SB2914	66149003	66149286	283	4	66.1490			
3409	>Sbhnl	66152599	66152989	390	4	66.1526			
3410	SB2916	66160701	66160981	280	4	66.1607			
3411	SB2917	66239164	66239427	263	4	66.2392			
3412	SB2918	66285115	66285401	286	4	66.2851			
3413	SB2919	66298092	66298249	157	4	66.2981			
3414	SB2920	66299073	66299366	293	4	66.2991			
3415	Xisep0238	66303927	66304148	221	4	66.3039			
3416	>SbPPCK	66367665	66368474	809	4	66.3677			
3417	Xisep0845	66462551	66462745	194	4	66.4626			
3418	SB2921	66483458	66483661	203	4	66.4835			
3419	SB2922	66529921	66530146	225	4	66.5299			
3420	SRSC2_039	66532014	66532337	323	4	66.5320			
3421	SB2923	66536854	66537139	285	4	66.5369			
3422	SB2924	66538274	66538392	118	4	66.5383			
3423	SB2925	66540220	66540507	287	4	66.5402			
3424	SB2927	66554718	66554989	271	4	66.5547			
3425	SB2928	66555745	66556042	297	4	66.5557			
3426	SB2929	66561533	66561748	215	4	66.5615			
3427	SB2930	66580674	66580786	112	4	66.5807			
3428	Xiabtp461	66635256	66635526	270	4	66.6353		Overlap with Xisep0243	
3429	Xisep0243	66635324	66635524	200	4	66.6353		Overlap with Xiabtp461	
3430	SB2931	66635415	66635710	295	4	66.6354			
3431	SB2932	66685734	66685919	185	4	66.6857			
3432	SRSC2_001	66748591	66749286	695	4	66.7486			
3433	SB2933	66809787	66809894	107	4	66.8098			
3434	SB2934	66828150	66828447	297	4	66.8282			
3435	SB2935	66837025	66837287	262	4	66.8370			
3436	SB2936	66837731	66837963	232	4	66.8377			
3437	SB2937	66844672	66844842	170	4	66.8447			
3438	SB2938	66850046	66850171	125	4	66.8500			
3439	SB2939	66893249	66893468	219	4	66.8932			
3440	SB2941	66930056	66930226	170	4	66.9301			
3441	SB2942	66934662	66934882	220	4	66.9347		Overlap with Xiabtp69	
3442	Xiabtp69	66934745	66934977	232	4	66.9347		Overlap with SB2942	
3443	SB2943	66975329	66975587	258	4	66.9753			
3444	SB2944	66981355	66981574	219	4	66.9814			
3445	SB2945	66982421	66982660	239	4	66.9824			
3446	SB2946	67021094	67021340	246	4	67.0211			
3447	SB2947	67061611	67061890	279	4	67.0616			
3448	Xtxp027	67094203	67094534	331	4	67.0942			
3449	SB2948	67103715	67103995	280	4	67.1037			
3450	SB2949	67106352	67106594	242	4	67.1064			
3451	SRSC2_022	67138075	67138891	816	4	67.1381			
3452	SB2950	67156431	67156719	288	4	67.1564			
3453	SRSC12_006	67158050	67158756	706	4	67.1581			
3454	SB2951	67160344	67160622	278	4	67.1603			
3455	Xiabtp144	67176419	67176680	261	4	67.1764			
3456	SB2952	67181141	67181433	292	4	67.1811			
3457	SB2953	67210191	67210367	176	4	67.2102			
3458	Xisep0524	67229622	67229906	284	4	67.2296	SSR segment included in Xisep0508	Overlap with Xisep0508	
3459	Xisep0508	67229623	67230087	464	4	67.2296	2 SSRs including that detected by Xisep0524	Overlap with Xisep0524	
3460	SB2954	67233568	67233809	241	4	67.2336			
3461	SB2955	67242262	67242506	244	4	67.2423			
3462	SB2956	67254913	67255076	163	4	67.2549			
3463	Xisep1212	67255050	67255250	200	4	67.2551			
3464	SB2957	67256818	67257015	197	4	67.2568			
3465	SB2958	67286888	67287015	127	4	67.2869			
3466	SB2959	67295004	67295140	136	4	67.2950			
3467	SB2960	67304341	67304582	241	4	67.3043			
3468	SRSC2_004	67352099	67352467	368	4	67.3521			
3469	SB2961	67401730	67401987	257	4	67.4017			
3470	SB2963	67416560	67416834	274	4	67.4166			
3471	SB2965	67435155	67435375	220	4	67.4352			
3472	SB2966	67456490	67456649	159	4	67.4565			
3473	SB2968	67472766	67473042	276	4	67.4728			
3474	SB2969	67474914	67475054	140	4	67.4749			
3475	SRSC2_012	67483674	67483924	250	4	67.4837			
3476	SB2971	67495352	67495603	251	4	67.4954			
3477	SRSC2_003	67500896	67501363	467	4	67.5009			
3478	SB2972	67509143	67509439	296	4	67.5091			
3479	SB2973	67509973	67510218	245	4	67.5100			
3480	SB2974	67549682	67549891	209	4	67.5497			
3481	SB2975	67550836	67551032	196	4	67.5508			
3482	SB2977	67572103	67572397	294	4	67.5721			
3483	SB2978	67590504	67590802	298	4	67.5905			
3484	SB2979	67592254	67592544	290	4	67.5923			
3485	SB2980	67606564	67606826	262	4	67.6066			
3486	SB2981	67653657	67653931	274	4	67.6537			
3487	SB2982	67655210	67655477	267	4	67.6552			
3488	Xtxp077	67691687	67691930	243	4	67.6917			
3489	Xisep0242	67740408	67740620	212	4	67.7404			
3490	SB2983	67752353	67752585	232	4	67.7524			
3491	SB2984	67775294	67775443	149	4	67.7753			
3492	SB2985	67821198	67821374	176	4	67.8212			
3493	SB2987	67837801	67838046	245	4	67.8378			
3494	SB2988	67842463	67842709	246	4	67.8425			
3495	SB2989	67843369	67843495	126	4	67.8434			
3496	SB2990	67854665	67854822	157	4	67.8547			
3497	SB2991	67861175	67861352	177	4	67.8612			
3498	SB2992	67862963	67863215	252	4	67.8630			
3499	SB2993	67870897	67871181	284	4	67.8709			
3500	SB2994	67871520	67871816	296	4	67.8715			
3501	SB2995	67877735	67877941	206	4	67.8777			
3502	SB2996	67898718	67898951	233	4	67.8987			
3503	Xiabtp75	67950048	67950163	115	4	67.9500			
3504	SB2997	67958877	67959160	283	4	67.9589			
3505	Xtxp021	67961718	67961896	178	4	67.9617			
3506	SB2998	67997934	67998172	238	4	67.9979			
3507	SB2999	68001618	68001889	271	4	68.0016			
3508	SB3000	68004183	68004423	240	4	68.0042			
3509	SB3001	115556	115725	169	5	0.1156			
3510	SB3005	130695	130939	244	5	0.1307			
3511	SB3006	144242	144496	254	5	0.1442			
3512	SB3007	153027	153230	203	5	0.1530			
3513	SB3008	213973	214167	194	5	0.2140		Overlap with XmSbCIR329	
3514	XmSbCIR329	213999	214115	116	5	0.2140		Overlap with SB3008	
3515	>EF206348_ SbDES3	216583	217057	474	5	0.2166			
3516	SB3009	218182	218405	223	5	0.2182			
3517	SB3010	231535	231685	150	5	0.2315			
3518	SB3011	249445	249690	245	5	0.2494			
3519	SB3012	297802	297994	192	5	0.2978			
3520	SB3013	323561	323810	249	5	0.3236			
3521	SB3014	332463	332751	288	5	0.3325			
3522	SB3015	380975	381266	291	5	0.3810			
3523	SB3016	384499	384798	299	5	0.3845			
3524	SB3017	424222	424515	293	5	0.4242			
3525	SB3018	473033	473313	280	5	0.4730			
3526	SB3019	527049	527264	215	5	0.5270			
3527	SB3020	543814	544065	251	5	0.5438			
3528	Xtxp338	560838	561034	196	5	0.5608			
3529	SB3021	561114	561375	261	5	0.5611			
3530	SB3022	748699	748985	286	5	0.7487			
3531	SB3024	839536	839822	286	5	0.8395			
3532	SB3026	859652	859822	170	5	0.8597			
3533	SB3027	860017	860187	170	5	0.8600			
3534	SB3025	873023	873225	202	5	0.8730			
3535	SB3028	875624	875779	155	5	0.8756			
3536	SB3029	879887	880109	222	5	0.8799			
3537	Xisep1208	880888	881049	161	5	0.8809			
3538	SB3031	993191	993449	258	5	0.9932			
3539	SB3032	1001470	1001669	199	5	1.0015			
3540	SB3033	1044931	1045176	245	5	1.0449			
3541	SB3034	1065219	1065482	263	5	1.0652			
3542	SB3035	1164146	1164258	112	5	1.1641			
3543	SB3036	1242110	1242292	182	5	1.2421			
3544	SB3038	1371734	1372029	295	5	1.3717			
3545	SB3039	1417436	1417570	134	5	1.4174			
3546	SB3040	1447970	1448242	272	5	1.4480			
3547	SB3041	1455752	1455919	167	5	1.4558			
3548	SB3045	1515146	1515309	163	5	1.5151			
3549	SB3046	1556127	1556411	284	5	1.5561			
3550	SB3047	1595068	1595326	258	5	1.5951			
3551	SB3049	1672129	1672315	186	5	1.6721			
3552	Xtxp268	1672866	1673054	188	5	1.6729			
3553	SB3050	1688756	1688990	234	5	1.6888			
3554	SB3052	1895845	1896134	289	5	1.8958			
3555	Xtxp065	1907420	1907547	127	5	1.9074			
3556	Xisep1250	1926772	1926968	196	5	1.9268			
3557	SB3053	2008693	2008921	228	5	2.0087			
3558	SB3055	2138191	2138465	274	5	2.1382			
3559	SB3056	2249959	2250176	217	5	2.2500			
3560	SB3057	2255242	2255465	223	5	2.2552			
3561	SB3058	2265528	2265801	273	5	2.2655			
3562	SB3059	2372442	2372699	257	5	2.3724			
3563	SB3060	2392052	2392237	185	5	2.3921			
3564	SB3061	2427745	2427972	227	5	2.4277			
3565	SB3062	2430341	2430634	293	5	2.4303			
3566	SB3063	2432200	2432485	285	5	2.4322			
3567	SB3064	2645339	2645628	289	5	2.6453			
3568	SB3065	2676588	2676873	285	5	2.6766			
3569	SB3066	2680261	2680489	228	5	2.6803			
3570	SB3067	2791839	2792134	295	5	2.7918			
3571	SB3068	2794762	2795057	295	5	2.7948			
3572	SB3069	2932402	2932585	183	5	2.9324			
3573	SB3070	2932700	2932990	290	5	2.9327			
3574	SB3072	3054652	3054949	297	5	3.0547			
3575	SB3074	3121321	3121555	234	5	3.1213			
3576	Xiabtp420	3244255	3244471	216	5	3.2443			
3577	SB3075	3273272	3273561	289	5	3.2733			
3578	SB3076	3298391	3298647	256	5	3.2984			
3579	SB3077	3379961	3380165	204	5	3.3800			
3580	SB3078	3420174	3420374	200	5	3.4202			
3581	Xtxp094	3442822	3443050	228	5	3.4428	includes 3 SSRs; +Xiabtp454;+SB3079	Overlap with Xiabtp454 and SB3079	
3582	Xiabtp454	3442911	3443066	155	5	3.4429	2 SSRs including that detected by SB3079	Overlap with Xtxp094 and SB3079	
3583	SB3079	3442961	3443066	105	5	3.4430	SSR segment included in Xtxp094 and Xiabtp454	Overlap with Xtxp094 and Xiabtp454	
3584	SB3080	3446607	3446904	297	5	3.4466			
3585	SB3081	3472659	3472829	170	5	3.4727			
3586	SB3082	3580822	3581079	257	5	3.5808			
3587	>ZCN6	3588090	3588301	211	5	3.5881			
3588	SB3083	3606163	3606409	246	5	3.6062			
3589	SB3084	3607030	3607165	135	5	3.6070			
3590	SB3085	3607652	3607874	222	5	3.6077			
3591	SB3086	3629897	3630139	242	5	3.6299			
3592	SB3087	3773446	3773673	227	5	3.7734			
3593	SB3088	3804758	3805001	243	5	3.8048			
3594	SB3089	3816724	3816843	119	5	3.8167			
3595	SB3090	3893202	3893431	229	5	3.8932		Overlap with Xisep1201	
3596	Xisep1201	3893233	3893432	199	5	3.8932		Overlap with SB3090	
3597	Xtxp112	3909576	3909814	238	5	3.9096		Overlap with SB3092	
3598	SB3092	3909612	3909809	197	5	3.9096		Overlap with Xtxp112	
3599	SB3093	3941263	3941452	189	5	3.9413			
3600	SB3094	3955930	3956123	193	5	3.9559			
3601	SB3095	3957512	3957628	116	5	3.9575			
3602	Xiabtp272	4087671	4087877	206	5	4.0877			
3603	SB3096	4103019	4103141	122	5	4.1030			
3604	SB3097	4111845	4112141	296	5	4.1118			
3605	SB3098	4122833	4123117	284	5	4.1228			
3606	SB3099	4125653	4125944	291	5	4.1257			
3607	SRSC11_020	4255058	4256282	1224	5	4.2551			
3608	SB3100	4262895	4263099	204	5	4.2629			
3609	SB3103	4282481	4282757	276	5	4.2825			
3610	SRSC10_014	4287681	4288979	1298	5	4.2877			
3611	SB3104	4337804	4338063	259	5	4.3378			
3612	SB3105	4346448	4346682	234	5	4.3464			
3613	SB3106	4347542	4347678	136	5	4.3475			
3614	SB3107	4385490	4385724	234	5	4.3855			
3615	SB3108	4450969	4451268	299	5	4.4510			
3616	SB3109	4469832	4470025	193	5	4.4698			
3617	Xisep1029	4501400	4501608	208	5	4.5014			
3618	SB3110	4549504	4549800	296	5	4.5495		Overlap with Xtxp030	
3619	Xtxp030	4549513	4549788	275	5	4.5495		Overlap with SB3110	
3620	SB3111	4734971	4735262	291	5	4.7350			
3621	XmSbCIR248	4746082	4746172	90	5	4.7461			
3622	Xiabtp268	4770358	4770512	154	5	4.7704			
3623	SB3112	4792063	4792329	266	5	4.7921			
3624	Xisep1109	4827746	4828025	279	5	4.8277		Overlap with SB3113	
3625	SB3113	4827939	4828100	161	5	4.8279		Overlap with Xisep1109	
3626	Xgpsb017	4910196	4910382	186	5	4.9102			
3627	SB3114	5103234	5103452	218	5	5.1032			
3628	SB3116	5324196	5324333	137	5	5.3242			
3629	SB3117	5327647	5327829	182	5	5.3276			
3630	SB3119	5372603	5372798	195	5	5.3726			
3631	SB3120	5524206	5524353	147	5	5.5242			
3632	Xisep0133	5685049	5685248	199	5	5.6850			
3633	Xtxp303	5728946	5729104	158	5	5.7289			
3634	SB3122	5729868	5730010	142	5	5.7299			
3635	SRSC11_001	5816361	5817126	765	5	5.8164		Overlap with SRSC11_024	Not same as SRSC11_024
3636	SRSC11_024	5816366	5817205	839	5	5.8164		Overlap with SRSC11_001	Not same as SRSC11_001
3637	Xiabtp240	5841089	5841185	96	5	5.8411			
3638	SB3123	5855391	5855521	130	5	5.8554			
3639	SB3124	6155347	6155589	242	5	6.1553			
3640	SB3125	6168853	6169005	152	5	6.1689			
3641	Xiabtp67	6169088	6169199	111	5	6.1691			
3642	SB3126	6209612	6209790	178	5	6.2096			
3643	SB3127	6224460	6224719	259	5	6.2245			
3644	SB3128	6262934	6263097	163	5	6.2629			
3645	SB3129	6331598	6331867	269	5	6.3316			
3646	SB3130	6332617	6332861	244	5	6.3326			
3647	SB3131	6420925	6421091	166	5	6.4209			
3648	SB3133	6449951	6450236	285	5	6.4500			
3649	SB3134	6484697	6484933	236	5	6.4847			
3650	SB3135	6523175	6523463	288	5	6.5232			
3651	SB3136	6524774	6524943	169	5	6.5248			
3652	SB3137	6721822	6722070	248	5	6.7218			
3653	SB3138	6860113	6860366	253	5	6.8601			
3654	SB3139	6865790	6866028	238	5	6.8658			
3655	Xisep1123	6869845	6870032	187	5	6.8698			
3656	SB3140	6897000	6897286	286	5	6.8970			
3657	Xiabtp432	6906407	6906547	140	5	6.9064			
3658	SB3141	6970767	6970952	185	5	6.9708			
3659	SB3142	6971702	6971931	229	5	6.9717			
3660	Xiabtp455	7242250	7242464	214	5	7.2423			
3661	SB3143	7279438	7279623	185	5	7.2794			
3662	SB3145	7538491	7538747	256	5	7.5385			
3663	Xisep0148	8052119	8052299	180	5	8.0521			
3664	SB3146	8123999	8124167	168	5	8.1240			
3665	SB3147	8204949	8205228	279	5	8.2049			
3666	SB3148	8390439	8390662	223	5	8.3904			
3667	SB3149	8896325	8896494	169	5	8.8963			
3668	SB3150	9390563	9390767	204	5	9.3906			
3669	SB3151	9589292	9589470	178	5	9.5893			
3670	SB3152	9593687	9593832	145	5	9.5937			
3671	SB3154	10036331	10036493	162	5	10.0363			
3672	Xisep1107	10623238	10623436	198	5	10.6232			
3673	SB3156	10789599	10789799	200	5	10.7896			
3674	Xtxp053	11290137	11290501	364	5	11.2901			
3675	SB3158	11620029	11620265	236	5	11.6200			
3676	SB3159	12086637	12086798	161	5	12.0866			
3677	Xiabtp403	12151726	12151993	267	5	12.1517		Overlap with SB3160	
3678	SB3160	12151832	12152102	270	5	12.1518		Overlap with Xiabtp403	
3679	SB3161	12202464	12202751	287	5	12.2025			
3680	SB3163	12288648	12288931	283	5	12.2886			
3681	SB3164	12783465	12783597	132	5	12.7835			
3682	Xisep1101	12922801	12922943	142	5	12.9228			
3683	SB1913	13260879	13261034	155	5	13.2609			
3684	SB3167	13532361	13532608	247	5	13.5324			
3685	SB3168	13537202	13537473	271	5	13.5372			
3686	SB3169	13660207	13660374	167	5	13.6602			
3687	SB3170	15034493	15034778	285	5	15.0345			
3688	SB3171	15384539	15384821	282	5	15.3845			
3689	SB3172	15416700	15416987	287	5	15.4167			
3690	SB3174	16193533	16193796	263	5	16.1935			
3691	SB3176	16583201	16583377	176	5	16.5832			
3692	SB3177	16800865	16801096	231	5	16.8009			
3693	SB3204	16926959	16927225	266	5	16.9270			
3694	SB3178	17037118	17037247	129	5	17.0371			
3695	SB3179	17291964	17292213	249	5	17.2920			
3696	Xisep1105	17307223	17307424	201	5	17.3072			
3697	SB3180	17315776	17316072	296	5	17.3158			
3698	Xisep1133	17519189	17519382	193	5	17.5192			
3699	SB3181	17795411	17795696	285	5	17.7954			
3700	SB3182	17971797	17971988	191	5	17.9718			
3701	SB3183	18472365	18472559	194	5	18.4724			
3702	SRSC11_016	18572021	18572218	197	5	18.5720			
3703	SB3185	18670569	18670808	239	5	18.6706			
3704	SB3186	18671265	18671517	252	5	18.6713			
3705	SB3187	18672685	18672918	233	5	18.6727			
3706	SB3188	19223029	19223320	291	5	19.2230			
3707	SB3189	19412709	19412911	202	5	19.4127			
3708	SB3190	19535224	19535361	137	5	19.5352			
3709	SB3191	20412505	20412740	235	5	20.4125			
3710	SB3192	20432381	20432662	281	5	20.4324	2 SSRs including that detected by Xiabtp497/Xiabtp498	Overlap with Xiabtp497 and Xiabtp498	
3711	Xiabtp498	20432431	20432636	205	5	20.4324	SSR segment included in SB3192	Overlap with Xiabtp497	Similar to Xiabtp497
3712	Xiabtp497	20432474	20432636	162	5	20.4325	SSR segment included in SB3192	Overlap with Xiabtp498	Similar to Xiabtp498
3713	SB3193	21386721	21386964	243	5	21.3867			
3714	SB3194	21609068	21609343	275	5	21.6091			
3715	SB3195	22880128	22880423	295	5	22.8801			
3716	SB3197	25323116	25323415	299	5	25.3231			
3717	SB3198	26293224	26293509	285	5	26.2932			
3718	SB3200	26554889	26555122	233	5	26.5549			
3719	SB3201	28914286	28914539	253	5	28.9143			
3720	SRSC11_023	30676212	30676505	293	5	30.6762			
3721	SB3203	34610447	34610723	276	5	34.6104			
3722	SB3207	41363826	41364074	248	5	41.3638			
3723	Xtxp015	42049621	42049835	214	5	42.0496			
3724	SB3208	42095910	42096208	298	5	42.0959		Overlap with Xisep1131	
3725	Xisep1131	42095945	42096170	225	5	42.0959		Overlap with SB3208	
3726	SB3209	42146036	42146223	187	5	42.1460			
3727	SB3210	42230837	42230968	131	5	42.2308			
3728	Xtxp014	42265169	42265317	148	5	42.2652			
3729	SB3211	42371659	42371843	184	5	42.3717			
3730	SB3212	43019535	43019772	237	5	43.0195			
3731	SB3213	43845011	43845192	181	5	43.8450			
3732	Xiabtp431	44022552	44022736	184	5	44.0226		Overlap with Xisep1129	Similar to Xisep1129
3733	Xisep1129	44022552	44022744	192	5	44.0226		Overlap with Xiabtp431	Similar to Xiabtp431
3734	SB3216	44285661	44285891	230	5	44.2857			
3735	SB3217	44388035	44388198	163	5	44.3880			
3736	Xiabtp400	44395840	44395952	112	5	44.3958			
3737	SB3219	45178809	45179027	218	5	45.1788			
3738	SB3220	45262101	45262329	228	5	45.2621			
3739	SB3221	45533822	45534037	215	5	45.5338			
3740	SB3222	45711908	45712165	257	5	45.7119			
3741	Xisep1127	46087409	46087620	211	5	46.0874			
3742	SB3223	46609612	46609896	284	5	46.6096			
3743	SB3224	47089122	47089233	111	5	47.0891			
3744	SB3225	47770554	47770825	271	5	47.7706			
3745	SRSC11_004	48109304	48109821	517	5	48.1093			
3746	SB3226	48228858	48229063	205	5	48.2289			
3747	SB3227	48311260	48311546	286	5	48.3113			
3748	SB3228	48584736	48584933	197	5	48.5847			
3749	SB3229	48594125	48594358	233	5	48.5941			
3750	SB3230	49037062	49037170	108	5	49.0371			
3751	>SbCHS1	49414251	49416328	2077	5	49.4143			
3752	SB3232	49943760	49944047	287	5	49.9438			
3753	Xisep1125	50013640	50013823	183	5	50.0136			
3754	SRSC11_011	50013919	50014333	414	5	50.0139			
3755	SB3233	50015031	50015247	216	5	50.0150	2 SSRs including that detected by Xiabtp440	Overlap with Xiabtp440	
3756	Xiabtp440	50015162	50015250	88	5	50.0152	SSR segment included in SB3233	Overlap with SB3233	
3757	SB3235	50489872	50490003	131	5	50.4899			
3758	SB3237	50936494	50936712	218	5	50.9365			
3759	SB3238	50946339	50946575	236	5	50.9463			
3760	SB3239	51072753	51072888	135	5	51.0728			
3761	SB3241	51441981	51442113	132	5	51.4420			
3762	SB3242	51507055	51507335	280	5	51.5071			
3763	SB3243	51916772	51917068	296	5	51.9168			
3764	SB3245	52162406	52162528	122	5	52.1624			
3765	SB3246	52242162	52242393	231	5	52.2422			
3766	SB3247	52659139	52659333	194	5	52.6591			
3767	SB3248	52745889	52746035	146	5	52.7459			
3768	Xisep1141	52750051	52750238	187	5	52.7501			
3769	SB3249	52940286	52940483	197	5	52.9403			
3770	SB3250	52942902	52943079	177	5	52.9429			
3771	SB3251	52958595	52958780	185	5	52.9586			
3772	SB3252	53191375	53191622	247	5	53.1914			
3773	SB3253	53328692	53328853	161	5	53.3287		Overlap with Xgpsb003	
3774	Xgpsb003	53328702	53328849	147	5	53.3287		Overlap with SB3253	
3775	SB3254	53370263	53370478	215	5	53.3703			
3776	SB3255	53377546	53377730	184	5	53.3775			
3777	SB3256	53433691	53433943	252	5	53.4337			
3778	SB3257	53463950	53464217	267	5	53.4640			
3779	SB3258	53704949	53705227	278	5	53.7049			
3780	SB3259	53716504	53716747	243	5	53.7165			
3781	SB3260	53747970	53748166	196	5	53.7480			
3782	SB3261	53813804	53814035	231	5	53.8138			
3783	SB3263	53846897	53847188	291	5	53.8469			
3784	SRSC11_007	53870137	53870583	446	5	53.8701			
3785	SB3264	53881627	53881797	170	5	53.8816			
3786	Xiabtp215	53884133	53884442	309	5	53.8841	2 SSRs including that detected by SB3265	Overlap with Xiabtp216 and SB3265	Same as Xiabtp216
3787	Xiabtp216	53884133	53884442	309	5	53.8841	2 SSRs including that detected by SB3265	Overlap with Xiabtp215 and SB3265	Same as Xiabtp215
3788	SB3265	53884245	53884449	204	5	53.8842	SSR segment included in Xiabtp215 = Xiabtp216	Overlap with Xiabtp215 and Xiabtp216	
3789	SRSC11_021	53884497	53885195	698	5	53.8845			
3790	SRSC11_014	53892908	53893421	513	5	53.8929			
3791	SB3266	53969231	53969493	262	5	53.9692	2 SSRs including that detected by Xiabtp275	Overlap with Xiabtp275	
3792	Xiabtp275	53969354	53969545	191	5	53.9694	SSR segment included in SB3266	Overlap with SB3266	
3793	SB3267	54150971	54151240	269	5	54.1510			
3794	SB3268	54440477	54440744	267	5	54.4405			
3795	Xtxp023	54508133	54508315	182	5	54.5081			
3796	SB3269	54508600	54508899	299	5	54.5086			
3797	SB3270	54562585	54562881	296	5	54.5626			
